"CLIENTNUM","Attrition_Flag","Customer_Age","Gender","Income_Category","Card_Category","Credit_Limit","Total_Trans_Amt","Avg_Utilization_Ratio","Months_on_book","Months_Inactive_12_mon","monthly_spend","revolving_dependency","utilization","tenure","txn_frequency","avg_txn_value","inactivity_rate","spend_growth","txn_growth","contact_to_txn_ratio","relationship_breadth","contact_intensity","segment","label","churned"
821759658,"Attrited Customer",41,"F","$40K - $60K","Blue",4650,2014,0.044,37,2,54.4324324324324,0.101240694789082,0.044,37,1.45945945945946,37.2962962962963,0.166666666666667,0.685,0.8,0.0545454545454545,3,0.25,"3","Stable Moderate Users",1
820920408,"Existing Customer",53,"F","Less than $40K","Blue",3685,4012,0,48,2,83.5833333333333,0,0,48,1.22916666666667,68,0.166666666666667,0.762,0.639,0.0333333333333333,3,0.166666666666667,"2","Revolving Heavy Users",0
718403358,"Existing Customer",49,"F","$40K - $60K","Blue",7231,3912,0.348,33,2,118.545454545455,0.643240480449783,0.348,33,2.03030303030303,58.3880597014925,0.166666666666667,0.865,0.763,0.0147058823529412,4,0.0833333333333333,"2","Revolving Heavy Users",0
713476758,"Existing Customer",44,"M","$60K - $80K","Blue",10007,4309,0.158,32,1,134.65625,0.367981438515081,0.158,32,2.40625,55.961038961039,0.0833333333333333,0.921,0.711,0.0128205128205128,4,0.0833333333333333,"2","Revolving Heavy Users",0
720690933,"Existing Customer",52,"M","$60K - $80K","Blue",2641,4279,0.6,39,1,109.717948717949,0.370093457943925,0.6,39,1.71794871794872,63.865671641791,0.0833333333333333,0.809,0.718,0.0441176470588235,5,0.25,"2","Revolving Heavy Users",0
719252583,"Existing Customer",29,"F","Less than $40K","Blue",3095,4642,0.481,20,2,232.1,0.320482446693948,0.481,20,4.6,50.4565217391304,0.166666666666667,0.924,0.878,0.010752688172043,4,0.0833333333333333,"2","Revolving Heavy Users",0
712783083,"Attrited Customer",48,"F","Less than $40K","Blue",3607,2013,0,37,2,54.4054054054054,0,0,37,0.945945945945946,57.5142857142857,0.166666666666667,0.504,0.458,0.0833333333333333,1,0.25,"3","Stable Moderate Users",1
771204108,"Existing Customer",36,"F","Unknown","Blue",1954,3896,0.603,23,1,169.391304347826,0.302540415704388,0.603,23,2.91304347826087,58.1492537313433,0.0833333333333333,0.867,0.718,0,3,0,"2","Revolving Heavy Users",0
817247658,"Existing Customer",45,"M","$60K - $80K","Blue",21317,3814,0,27,2,141.259259259259,0,0,27,2.48148148148148,56.9253731343284,0.166666666666667,0.833,1.03,0.0441176470588235,6,0.25,"2","Revolving Heavy Users",0
821749608,"Attrited Customer",41,"M","$80K - $120K","Blue",19402,1937,0,37,3,52.3513513513514,0,0,37,1.37837837837838,37.9803921568627,0.25,0.58,0.594,0.0576923076923077,3,0.25,"3","Stable Moderate Users",1
714389883,"Existing Customer",45,"M","$80K - $120K","Blue",8063,4275,0.184,36,3,118.75,0.347287184284378,0.184,36,2.13888888888889,55.5194805194805,0.25,0.872,0.833,0.0128205128205128,6,0.0833333333333333,"2","Revolving Heavy Users",0
713648208,"Existing Customer",40,"F","$40K - $60K","Blue",3097,4624,0.778,32,2,144.5,0.520864864864865,0.778,32,2.6875,53.7674418604651,0.166666666666667,0.912,0.87,0.0229885057471264,6,0.166666666666667,"2","Revolving Heavy Users",0
826261008,"Attrited Customer",48,"F","Less than $40K","Blue",1438.3,2054,0,44,3,46.6818181818182,0,0,44,1.04545454545455,44.6521739130435,0.25,0.736,0.586,0.0425531914893617,3,0.166666666666667,"2","Revolving Heavy Users",1
824163333,"Existing Customer",43,"F","Less than $40K","Blue",3161,4307,0.767,39,2,110.435897435897,0.562674094707521,0.767,39,1.69230769230769,65.2575757575758,0.166666666666667,0.617,0.784,0.0597014925373134,3,0.333333333333333,"3","Stable Moderate Users",0
709444983,"Attrited Customer",38,"F","$40K - $60K","Blue",2435,1460,0.999,30,2,48.6666666666667,1.66461327857632,0.999,30,1.06666666666667,45.625,0.166666666666667,0.12,0.103,0.0909090909090909,3,0.25,"3","Stable Moderate Users",1
711154908,"Existing Customer",59,"F","Less than $40K","Blue",1845,4319,0.583,40,2,107.975,0.249074074074074,0.583,40,1.9,56.8289473684211,0.166666666666667,1.016,0.551,0.025974025974026,5,0.166666666666667,"2","Revolving Heavy Users",0
769575783,"Attrited Customer",49,"F","Less than $40K","Blue",1603,2644,0.467,41,3,64.4878048780488,0.283175803402646,0.467,41,1.04878048780488,61.4883720930233,0.25,0.733,0.483,0.0681818181818182,3,0.25,"3","Stable Moderate Users",1
720334833,"Existing Customer",39,"F","Less than $40K","Blue",4710,4719,0.397,30,1,157.3,0.395974576271186,0.397,30,3.03333333333333,51.8571428571429,0.0833333333333333,0.858,0.655,0.0217391304347826,4,0.166666666666667,"2","Revolving Heavy Users",0
709563258,"Attrited Customer",50,"F","Unknown","Blue",2751,2108,0.819,41,3,51.4146341463415,1.06827880512091,0.819,41,0.975609756097561,52.7,0.25,0.497,0.481,0.0487804878048781,2,0.166666666666667,"3","Stable Moderate Users",1
708205083,"Existing Customer",38,"F","Less than $40K","Blue",1438.3,4815,0,28,4,171.964285714286,0,0,28,2.89285714285714,59.4444444444444,0.333333333333333,0.767,0.653,0.0365853658536585,6,0.25,"2","Revolving Heavy Users",0
715276683,"Existing Customer",52,"M","$60K - $80K","Blue",24287,5495,0.069,45,1,122.111111111111,0.304949053857351,0.069,45,1.53333333333333,79.6376811594203,0.0833333333333333,0.506,0.816,0.0571428571428571,5,0.333333333333333,"3","Stable Moderate Users",0
721254858,"Existing Customer",42,"F","Less than $40K","Blue",1694,3857,0.634,18,1,214.277777777778,0.278382581648523,0.634,18,3.88888888888889,55.1,0.0833333333333333,0.78,0.75,0.0140845070422535,6,0.0833333333333333,"2","Revolving Heavy Users",0
712257258,"Attrited Customer",50,"F","Less than $40K","Blue",1457,1441,0,36,2,40.0277777777778,0,0,36,1.08333333333333,36.9487179487179,0.166666666666667,0.493,0.393,0.125,4,0.416666666666667,"3","Stable Moderate Users",1
789616158,"Existing Customer",33,"M","Unknown","Blue",25045,3444,0,27,1,127.555555555556,0,0,27,1.92592592592593,66.2307692307692,0.0833333333333333,1.018,0.926,0.0566037735849057,6,0.25,"2","Revolving Heavy Users",0
708773583,"Existing Customer",52,"F","$40K - $60K","Blue",10859,3987,0.157,45,2,88.6,0.428786359077232,0.157,45,1.42222222222222,62.296875,0.166666666666667,0.974,0.829,0,5,0,"2","Revolving Heavy Users",0
711110733,"Existing Customer",45,"M","$40K - $60K","Silver",16928,3355,0.09,33,2,101.666666666667,0.452622169249106,0.09,33,2,50.8333333333333,0.166666666666667,0.894,0.886,0.0149253731343284,3,0.0833333333333333,"2","Revolving Heavy Users",0
714043008,"Existing Customer",37,"M","$40K - $60K","Blue",4297,4310,0,30,3,143.666666666667,0,0,30,2.53333333333333,56.7105263157895,0.25,0.797,0.767,0.051948051948052,6,0.333333333333333,"2","Revolving Heavy Users",0
780602733,"Existing Customer",42,"M","$60K - $80K","Blue",8302,3221,0.156,30,2,107.366666666667,0.401613904407201,0.156,30,2.2,48.8030303030303,0.166666666666667,0.558,0.61,0.0447761194029851,4,0.25,"2","Revolving Heavy Users",0
823557333,"Existing Customer",43,"F","Less than $40K","Blue",2734,4457,0.921,39,3,114.282051282051,0.564602960969044,0.921,39,2.20512820512821,51.8255813953488,0.25,0.7,0.955,0.0344827586206897,5,0.25,"2","Revolving Heavy Users",0
772825308,"Existing Customer",40,"M","$80K - $120K","Blue",27374,4231,0.055,31,2,136.483870967742,0.356568998109641,0.055,31,1.93548387096774,70.5166666666667,0.166666666666667,0.803,0.714,0.0491803278688525,4,0.25,"2","Revolving Heavy Users",0
713251008,"Existing Customer",43,"F","Unknown","Blue",2960,3921,0.626,38,3,103.184210526316,0.472463029066803,0.626,38,1.65789473684211,62.2380952380952,0.25,0.949,0.853,0.015625,6,0.0833333333333333,"2","Revolving Heavy Users",0
711175083,"Existing Customer",54,"M","$60K - $80K","Blue",9110,2999,0,41,2,73.1463414634146,0,0,41,1.82926829268293,39.9866666666667,0.166666666666667,0.662,0.786,0.0394736842105263,4,0.25,"2","Revolving Heavy Users",0
756477333,"Existing Customer",42,"F","Less than $40K","Blue",1539,4793,0,35,3,136.942857142857,0,0,35,2.02857142857143,67.5070422535211,0.25,0.944,0.614,0.0138888888888889,4,0.0833333333333333,"2","Revolving Heavy Users",0
712294983,"Existing Customer",39,"F","$40K - $60K","Blue",1947,4496,0.596,36,2,124.888888888889,0.25794974427396,0.596,36,1.97222222222222,63.3239436619718,0.166666666666667,1.227,1.29,0.0555555555555556,4,0.333333333333333,"2","Revolving Heavy Users",0
717023508,"Existing Customer",45,"F","$40K - $60K","Blue",2667,4883,0.582,36,1,135.638888888889,0.317567567567568,0.582,36,2.36111111111111,57.4470588235294,0.0833333333333333,0.672,0.735,0.0232558139534884,6,0.166666666666667,"2","Revolving Heavy Users",0
709869708,"Existing Customer",54,"F","Less than $40K","Blue",3062,4037,0.666,45,1,89.7111111111111,0.504952947003467,0.666,45,1.57777777777778,56.8591549295775,0.0833333333333333,1.057,0.821,0.0555555555555556,5,0.333333333333333,"3","Stable Moderate Users",0
772133808,"Existing Customer",47,"F","$40K - $60K","Blue",3114,4342,0.34,36,5,120.611111111111,0.243840663136081,0.34,36,1.72222222222222,70.0322580645161,0.416666666666667,0.78,0.771,0,6,0,"2","Revolving Heavy Users",0
768196008,"Existing Customer",54,"M","$60K - $80K","Blue",14948,3094,0.144,48,2,64.4583333333333,0.697253634894992,0.144,48,1.16666666666667,55.25,0.166666666666667,0.844,1,0.0526315789473684,5,0.25,"3","Stable Moderate Users",0
708916083,"Attrited Customer",49,"F","Less than $40K","Blue",1749,2510,0,37,2,67.8378378378378,0,0,37,1.02702702702703,66.0526315789474,0.166666666666667,1.006,0.407,0.0769230769230769,5,0.25,"3","Stable Moderate Users",1
789526458,"Existing Customer",44,"M","$40K - $60K","Blue",2534,3965,0.673,36,2,110.138888888889,0.430156328794755,0.673,36,1.58333333333333,69.5614035087719,0.166666666666667,0.793,1.111,0.0172413793103448,4,0.0833333333333333,"2","Revolving Heavy Users",0
716079708,"Existing Customer",46,"F","Less than $40K","Blue",2503,4647,0.948,36,2,129.083333333333,0.510542168674699,0.948,36,1.80555555555556,71.4923076923077,0.166666666666667,0.697,0.806,0.0303030303030303,5,0.166666666666667,"2","Revolving Heavy Users",0
720087708,"Existing Customer",38,"F","Less than $40K","Blue",1854,5245,0,31,3,169.193548387097,0,0,31,2.87096774193548,58.9325842696629,0.25,0.885,0.712,0.0222222222222222,4,0.166666666666667,"2","Revolving Heavy Users",0
714259533,"Existing Customer",43,"F","Less than $40K","Blue",4092,5001,0.152,35,1,142.885714285714,0.124350259896042,0.152,35,2.51428571428571,56.8295454545455,0.0833333333333333,0.775,0.492,0.0337078651685393,3,0.25,"2","Revolving Heavy Users",0
714691683,"Existing Customer",62,"M","$60K - $80K","Blue",13284,4942,0.046,54,1,91.5185185185185,0.122799919077483,0.046,54,1.40740740740741,65.0263157894737,0.0833333333333333,0.857,0.652,0.051948051948052,4,0.333333333333333,"3","Stable Moderate Users",0
768420558,"Existing Customer",59,"F","Less than $40K","Blue",4830,3365,0.304,53,3,63.4905660377358,0.436423054070113,0.304,53,1.18867924528302,53.4126984126984,0.25,0.634,0.75,0.0625,6,0.333333333333333,"3","Stable Moderate Users",0
778364583,"Attrited Customer",45,"F","Less than $40K","Blue",5911,1656,0.155,25,2,66.24,0.552806276403138,0.155,25,1.24,53.4193548387097,0.166666666666667,0.471,0.722,0.09375,3,0.25,"3","Stable Moderate Users",1
719186433,"Existing Customer",53,"F","Unknown","Blue",11012,3793,0.121,44,2,86.2045454545455,0.350026357406431,0.121,44,1.95454545454545,44.1046511627907,0.166666666666667,0.617,0.654,0.0229885057471264,3,0.166666666666667,"2","Revolving Heavy Users",0
719951208,"Existing Customer",43,"M","$60K - $80K","Blue",19188,4366,0,24,3,181.916666666667,0,0,24,2.875,63.2753623188406,0.25,0.453,0.816,0.0285714285714286,5,0.166666666666667,"2","Revolving Heavy Users",0
720182658,"Existing Customer",44,"F","Unknown","Blue",18056,4473,0.052,31,2,144.290322580645,0.210102816271793,0.052,31,2.32258064516129,62.125,0.166666666666667,0.629,0.6,0.0410958904109589,4,0.25,"2","Revolving Heavy Users",0
789022233,"Existing Customer",50,"F","Less than $40K","Blue",1438.3,4457,0.524,37,5,120.459459459459,0.169134140870345,0.524,37,1.86486486486486,64.5942028985507,0.416666666666667,0.74,0.683,0.0285714285714286,6,0.166666666666667,"2","Revolving Heavy Users",0
778353183,"Existing Customer",31,"F","Less than $40K","Blue",3201,5155,0.307,13,2,396.538461538462,0.190845616757176,0.307,13,5.92307692307692,66.948051948052,0.166666666666667,0.639,0.925,0.0384615384615385,5,0.25,"1","High-Value Active",0
713789883,"Existing Customer",50,"F","$40K - $60K","Blue",1479,5116,0.679,36,1,142.111111111111,0.196208716044557,0.679,36,2.08333333333333,68.2133333333333,0.0833333333333333,0.827,0.974,0.0131578947368421,6,0.0833333333333333,"2","Revolving Heavy Users",0
773018583,"Existing Customer",38,"F","Less than $40K","Blue",3144,4717,0.705,30,1,157.233333333333,0.469690546841882,0.705,30,2.5,62.8933333333333,0.0833333333333333,0.741,0.562,0.0263157894736842,5,0.166666666666667,"2","Revolving Heavy Users",0
771354633,"Existing Customer",58,"M","$80K - $120K","Blue",1854,3292,0.798,45,3,73.1555555555556,0.449438202247191,0.798,45,1.62222222222222,45.0958904109589,0.25,0.853,0.921,0.0540540540540541,5,0.333333333333333,"3","Stable Moderate Users",0
717308433,"Attrited Customer",49,"M","$60K - $80K","Blue",1960,2253,0,43,3,52.3953488372093,0,0,43,0.906976744186046,57.7692307692308,0.25,0.493,0.345,0.075,3,0.25,"3","Stable Moderate Users",1
712271958,"Existing Customer",37,"M","$80K - $120K","Blue",9782,3672,0.183,36,2,102,0.488156820038116,0.183,36,2.08333333333333,48.96,0.166666666666667,0.886,0.923,0.0394736842105263,4,0.25,"2","Revolving Heavy Users",0
716736858,"Existing Customer",47,"F","Less than $40K","Blue",3144,3774,0,39,3,96.7692307692308,0,0,39,2.05128205128205,47.175,0.25,0.561,0.818,0.0246913580246914,3,0.166666666666667,"2","Revolving Heavy Users",0
713796033,"Attrited Customer",47,"M","$40K - $60K","Blue",4738,1900,0,42,3,45.2380952380952,0,0,42,0.857142857142857,52.7777777777778,0.25,0.641,0.5,0.0810810810810811,6,0.25,"3","Stable Moderate Users",1
710812533,"Attrited Customer",46,"F","Unknown","Silver",34516,1987,0.004,36,2,55.1944444444444,0.0774647887323944,0.004,36,1.27777777777778,43.195652173913,0.166666666666667,0.602,0.586,0.0638297872340425,4,0.25,"3","Stable Moderate Users",1
782555058,"Existing Customer",35,"F","Less than $40K","Blue",1438.3,4432,0.595,29,2,152.827586206897,0.19309722535529,0.595,29,3.17241379310345,48.1739130434783,0.166666666666667,0.792,0.736,0.032258064516129,4,0.25,"2","Revolving Heavy Users",0
714864333,"Attrited Customer",43,"M","$120K +","Blue",34516,1370,0,37,1,37.027027027027,0,0,37,1.02702702702703,36.0526315789474,0.0833333333333333,0.536,0.357,0.0512820512820513,4,0.166666666666667,"3","Stable Moderate Users",1
787918158,"Existing Customer",32,"F","Less than $40K","Blue",2156,4106,0.517,23,2,178.521739130435,0.271244217190163,0.517,23,2.8695652173913,62.2121212121212,0.166666666666667,0.603,0.833,0.0597014925373134,5,0.333333333333333,"2","Revolving Heavy Users",0
779070033,"Existing Customer",63,"F","Less than $40K","Blue",1938,3974,0,44,4,90.3181818181818,0,0,44,1.27272727272727,70.9642857142857,0.333333333333333,0.536,0.931,0.0350877192982456,3,0.166666666666667,"2","Revolving Heavy Users",0
789945933,"Existing Customer",61,"F","Less than $40K","Blue",1438.3,3560,0,52,3,68.4615384615385,0,0,52,1.28846153846154,53.134328358209,0.25,0.925,0.861,0.0147058823529412,3,0.0833333333333333,"2","Revolving Heavy Users",0
720810783,"Attrited Customer",54,"F","Unknown","Blue",3781,2310,0.448,44,3,52.5,0.7321505841627,0.448,44,0.977272727272727,53.7209302325581,0.25,0.791,0.72,0.0681818181818182,2,0.25,"3","Stable Moderate Users",1
715627833,"Existing Customer",48,"M","$60K - $80K","Gold",34516,4539,0.056,37,2,122.675675675676,0.429074889867841,0.056,37,2.02702702702703,60.52,0.166666666666667,0.666,0.705,0,6,0,"2","Revolving Heavy Users",0
809538783,"Existing Customer",49,"M","$120K +","Blue",1438.3,4109,0.736,44,2,93.3863636363636,0.257420924574209,0.736,44,1.63636363636364,57.0694444444444,0.166666666666667,0.56,0.8,0.0410958904109589,6,0.25,"2","Revolving Heavy Users",0
715987758,"Attrited Customer",49,"M","$80K - $120K","Blue",3261,3081,0,36,2,85.5833333333333,0,0,36,1.38888888888889,61.62,0.166666666666667,1.012,0.667,0.0196078431372549,3,0.0833333333333333,"2","Revolving Heavy Users",1
711967158,"Existing Customer",35,"F","Less than $40K","Blue",2211,4359,0.62,23,3,189.521739130435,0.314220183486239,0.62,23,3.43478260869565,55.1772151898734,0.25,0.781,0.927,0.0125,6,0.0833333333333333,"2","Revolving Heavy Users",0
712325433,"Existing Customer",39,"F","Unknown","Blue",1493,4131,0.53,28,2,147.535714285714,0.191674733785092,0.53,28,2.85714285714286,51.6375,0.166666666666667,0.688,0.702,0.0246913580246914,6,0.166666666666667,"2","Revolving Heavy Users",0
716470683,"Existing Customer",48,"F","Unknown","Blue",20631,4827,0.099,36,1,134.083333333333,0.424192212096106,0.099,36,2.13888888888889,62.6883116883117,0.0833333333333333,0.676,0.711,0.0384615384615385,3,0.25,"2","Revolving Heavy Users",0
713289183,"Existing Customer",53,"F","Less than $40K","Blue",2255,4270,0.73,33,2,129.393939393939,0.385623975649731,0.73,33,2.3030303030303,56.1842105263158,0.166666666666667,0.848,0.767,0.012987012987013,6,0.0833333333333333,"2","Revolving Heavy Users",0
711549408,"Existing Customer",51,"M","$80K - $120K","Blue",1507,4126,0.638,42,1,98.2380952380952,0.232856796704628,0.638,42,2.14285714285714,45.8444444444444,0.0833333333333333,0.678,0.667,0.032967032967033,5,0.25,"2","Revolving Heavy Users",0
709523508,"Existing Customer",65,"F","Less than $40K","Silver",11097,4836,0,53,1,91.2452830188679,0,0,53,1.56603773584906,58.2650602409639,0.0833333333333333,0.648,0.566,0.0238095238095238,5,0.166666666666667,"2","Revolving Heavy Users",0
717578358,"Existing Customer",49,"F","Unknown","Blue",8162,4334,0.209,40,1,108.35,0.393079584775087,0.209,40,2,54.175,0.0833333333333333,0.819,0.739,0.0123456790123457,5,0.0833333333333333,"2","Revolving Heavy Users",0
711673983,"Existing Customer",44,"M","$60K - $80K","Blue",18721,4537,0.084,36,1,126.027777777778,0.345526663728515,0.084,36,2.25,56.0123456790123,0.0833333333333333,0.788,0.8,0.024390243902439,3,0.166666666666667,"2","Revolving Heavy Users",0
713388108,"Attrited Customer",62,"F","Less than $40K","Blue",5210,2162,0,51,2,42.3921568627451,0,0,51,0.705882352941177,60.0555555555556,0.166666666666667,0.64,0.161,0.0810810810810811,4,0.25,"3","Stable Moderate Users",1
715679733,"Existing Customer",43,"F","Less than $40K","Blue",1736,3462,0.872,36,2,96.1666666666667,0.436904418134565,0.872,36,1.86111111111111,51.6716417910448,0.166666666666667,0.829,0.558,0.0588235294117647,5,0.333333333333333,"3","Stable Moderate Users",0
779694183,"Existing Customer",51,"M","$80K - $120K","Blue",1864,3833,0.766,34,2,112.735294117647,0.372196139801774,0.766,34,2.14705882352941,52.5068493150685,0.166666666666667,0.725,0.587,0.0540540540540541,5,0.333333333333333,"3","Stable Moderate Users",0
788544108,"Existing Customer",43,"F","Less than $40K","Blue",6611,4037,0.157,37,3,109.108108108108,0.257800891530461,0.157,37,2,54.5540540540541,0.25,0.744,0.682,0,4,0,"2","Revolving Heavy Users",0
715583283,"Existing Customer",34,"F","Unknown","Blue",7942,4068,0.263,13,1,312.923076923077,0.512902433030229,0.263,13,5.07692307692308,61.6363636363636,0.0833333333333333,0.754,0.61,0.0597014925373134,4,0.333333333333333,"1","High-Value Active",0
